Date,Species,Antibody_status
6/1/2011,MN,neg
6/1/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
8/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
9/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
10/2/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
8/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
9/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
10/3/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
6/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
7/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
8/4/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
4/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
5/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
6/5/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
14/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
15/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
16/06/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
12/7/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
13/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
14/07/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
10/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
11/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
12/8/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
4/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
5/10/2011,MN,neg
